Image ID,vehicle.n.01,timepiece.n.01,electronic_equipment.n.01,plaything.n.01,building.n.01,clothing.n.01,animal.n.01,writing_implement.n.01,kitchen_utensil.n.01,furniture.n.01,food.n.01,musical_instrument.n.01,weapon.n.01,sun.n.01,jewelry.n.01,body_of_water.n.01,plant.n.02,hand_tool.n.01,sky.n.01,tableware.n.01,bag.n.01,home_appliance.n.01,mountain.n.01,body_part.n.01,person.n.01
a6f020cbecc8d425,1,,,,1,,,,,,,,,,,1,1,,,,,,,,
a7c6faae6b5eb7c7,,,,,,,1,,,1,1,,,,,,,,,1,,,,,
a7e6858d9a20be9a,1,,,,,,,,,,,,,1,,,,,1,,,,,,
a7f9d67f8f7bd8c0,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
a8a1e9c673f9f7a6,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
a8b490f2be291f89,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a8b286832f5b254b,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
a8bac9d87c913390,,,,,,1,,,,,,,,,,,1,,1,,1,,,1,1
a8d969772713727b,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a8da7e607b243454,,,,,1,,,,,,,,,,,,1,,,,,,,,1
a8e8642ad5e1c2b0,1,,,,,,,,,,,,,,,,,,,,,,,,
a9a902eb6ada95fd,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1
a9adcbbf119a7515,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a9af15ee6ef64d35,,,,,,,,,,,,,,1,,,1,,,,,,,,
a9d4205fcc971b92,,,,,,,,,,,,,,,,,,,,,,,,,
a9e04cef96829459,,,,,1,1,,,,1,1,,,,,,1,,1,,,,,1,1
a10a04ee728f12bf,,,,,,,,,,,1,,,,,,1,,,,,,,,
a11fe213e122692a,,,,,1,,,,,1,,,,,,,1,,,,,,,,
a12f3946160a6095,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,1
a15e51222c485314,,,1,,,1,,,,1,1,,,,,,,,,1,1,,,1,1
a18ed3323d109626,,,,1,,1,,,,,,,,,,,1,,1,,,,1,1,1
a19c6072b27ead99,,,,,1,,1,,,,,,,,,,1,,,,,,,,
a24cb5b83c466cb5,,,1,,,1,1,,,,1,,,,,,1,,1,,,,,1,1
a025dd3f23d20c96,,,,,1,,,,,,,,,,,1,,,1,,,,,,
a31a72b3075b4685,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
a31d2d3d61e77e9d,,,,,,,,,,,,,,,,1,,,,,,,,1,1
a35da32e26b8bb63,1,,,,1,,,,,,,,,,,,,,,,,,,,1
a36e11751b783026,1,,,,,1,1,,,,,,,,,,1,,1,,,,1,1,1
a37c7d1c105d8727,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a42b32c53e87e491,,,,,1,1,,,,,,,,,,,,,1,,,,,1,1
a51f1cfa8815beef,1,,,,1,1,,,,,,,,,,,,,,,1,,,1,1
a055b4695a0ee2ca,,,1,,,1,,,,1,,,,,,,1,,,,,,,1,1
a55ebeb37f7252c6,,,,,1,,,,,,1,,1,,,,1,1,1,,,,,,
a62bd3c35a887902,,,,,1,,,,,1,,,,1,,,,,1,,,,,,
a66a6a98cd1012f5,,,,,,,,,,,,,,,,,1,,,,,,,,
a68cb9282a900389,,,,,,,1,,,,,,,,,,,,,,,,,1,
a68e20ecad10bf4f,1,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1
a69e3fb94375e161,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
a71cd036d905dbf1,,,,,,,,,,,,,,,,1,1,,,,,,,,
a72f042ab623a09c,,1,,1,1,1,,,,1,,,,,,,,,,,,,,1,1
a74cb7d793d308b0,1,,,,,,,,,1,,,,1,,,1,,1,,,,,,
a76dcfa014fd2314,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a81f4f698ed913e8,,,,,,,,,,,,,,,,,1,,,,,,,,
a87e419c3259952d,,,,,1,,,,,,,,,,,1,,,,,,,,,
a88cf9722f76deeb,,,,,,,,,,1,,,,,,,,,,,,,,,
a90bc0236ec092f7,1,,,,1,,,,,,,,,,,,1,,,,,,,,
a91e2f9f5fc8543b,,,,,,,,,,1,,,,,,,,,,,,,,1,1
a92fb2e1ee320bd8,,,,,,,1,,,,,,,,,,1,,,,,,,1,
a93cdefe9202fa94,,,,,,,,,,,,,,,,,,,,,,,,,
a94f38969164068a,1,,,,1,1,,,,,,,,,,,,,1,,,,1,1,1
a97d966f9170f0d9,,,,,1,,,,,,,,,,,,,,,,,,,,
a98b1796b94e76b1,,,,,1,,1,,,1,,,,,,1,1,,1,,,,,,
a113daa957a0f221,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
a121d5c2e6179bfa,,,,,1,,,,,1,,,,,,,1,,,,,,,,
a410b4794cb9350b,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a422f788322d41b0,,,,,,,,,,1,1,,,,,,1,,,1,,,,,
a515b259bea71de4,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
a524ac17e13bf1be,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
a533dea98cd748cf,,,,,,,,,,,,,,,,,1,,,,,,,,
a562c6346ea9e8ad,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
a606b3e3d78fc417,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
a610b21a251ba8f9,,,,,1,,,,,,,,,,,,,,,,,,,,1
a641d548e88ee382,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a774dc79a14d26e4,,,,,,,,,,,,,,1,,,1,,1,,,,,,
a803f57f276195f3,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1
a844c75c791b63ed,,,,,1,,,,,,1,,,,,1,1,,1,,,,,,
a858fa639b5fb7ce,,,,,,1,,,,,,,,1,,1,,,1,,,,1,1,1
a864a399d2f6c0b6,,,,,1,1,,,,,,,,,,,1,,1,,,,1,1,1
a871c63956ae98d5,,,,,,,,,,,,1,,,,,,,,,,,,,
a888b38ff1b569df,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a917b38669bd7d71,,,1,,1,1,,,,1,,,,,,,,,,,,,,1,1
a919cd7d332bba81,,,,,1,1,,,,,,,,,,,,,,,1,,,1,1
a970a1c952fca325,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a1011a724439eeb7,1,,,,1,,,,,,,,,,,,1,,,,,,,,
a1556b496776f8a7,,,1,,1,1,,,,1,,,,,,,,,,,1,,,1,1
a3954eaefc74231d,,,,,,1,,,,,,,,,,1,1,,1,,1,,1,1,1
a4875f01c278a7b9,,,,,,,1,,,,,,,,,1,,,,,,,,1,
a05743c7c76f02e7,1,,,,,,,,,,,,,,,,1,,1,,,,1,,
a5767a8b834c48f4,,,,,1,,,,,,,,,,,,1,1,1,,,,1,1,1
a6478a1638644647,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
a6910b49eaf70dc8,,,,,1,1,,,,,,,,,,,,,1,,,,,1,1
a8590e47623f9e14,,,,,1,,,,,,,,,,,,1,,1,,,,,,
a9123e735dab0ab4,,,,,1,,,,,1,,,,,,,1,,,,,,,,
a9341af922940b28,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a9578e7ac9cf39cb,,,,,,1,,,,,,,,,,,,,,,,,,1,1
a9998a028ee81d1f,1,,,,1,,,,,,,,,,,,1,,1,,,,1,,
a12610de2b50f6a6,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
a18087cc0fd8655f,,,,,1,1,,,,,,,,,,,1,,,,1,,,1,1
a22753aab40d8b5c,,,,,,,,,,,,,,,,,1,,,,,,,,
a32820c0b6f5c552,,,,,1,,,,,,,,,,,,,,1,,,,,,
a041259adda42a96,,,,,,1,,,,,,,,,,,,,1,,,,1,1,1
a46513c1147722a0,,,,,,,,,,1,1,,,,,,1,,,1,,,,,
a52274d26e314743,,,,,1,1,,,,1,,,,,,,,,1,,,,,1,1
a74064a7b1a7c2db,,,,,,,,,,,1,,,,,1,1,,1,,,,1,,
a80531a76936a34a,,,1,,,1,,,,1,,1,,,1,,,,,,1,,,1,1
a83075a76b358f26,,,,,,,,,,,,,,,,1,1,,,,,,,,
a83157cd1d2bd178,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a086941daff81dbf,,,,,,,,,,1,,,,,,,1,,,,,,,,
a91551a6e62da276,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
a215699aff6bfe17,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
a538799c0368c794,,,,,,,,,,1,1,,,,,,,,,1,,,,,
a660734c20107f25,,,,,,,,,,1,,,,,,,,,,,,,,,
a0811049a4a31038,,,,,,,,,,,,,,,,,1,,,,,,,,
a963231df1909fcf,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
a2411348bcc47b72,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
a7130913ad610019,,,,,,,,,,,,,,,,,1,,1,,,,,,
a29092708d67def6,1,,,,,,,,,1,,,,,,,,,,,,,,,
a96639445c1343b3,1,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
a0873699942d9d95,,,,,1,,,,,,,,,,,,,,,,,,,,
a92372900185600f,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
aa1a5dd9ed64ce45,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
aa4b39f164bf5978,,,,,,,,,,1,1,,,,,,,,,1,,,,,
aa4eb165e4a47240,,,,,,1,,,,,1,1,,,,,1,,1,,1,,,1,1
aa8d23cf6a11f9e9,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,
aa82e2eb25ab6c58,,,,,,1,,,,1,1,,,,,,,,,1,,,,1,1
aa82782c04d6dae3,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
aaaf32c348c6ab9d,,,,,,,,,,,1,,,,,,1,,,,,,,1,
aab11142419ed92b,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
aabdd4d863d51c7f,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
aace4714cf96e6ea,,,,,,,,,,,1,,,,,,1,,,,,,,,
aaeb22e9bce6542f,,,,,,,,,,,,,,,,1,,,,,,,,,
ab1cfb2411c27b11,1,,,,1,1,,,,1,,,,,,,,,,,1,1,,1,1
ab03a583e1827cb5,,,,,,,1,,,,,,,,,,,,,,,,,1,1
ab6c0d7db02ef27b,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,
ab23bc35fbe1891c,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
ab41b589aa434924,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
ab55c46d2276f323,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
ab73cefeaea58bb2,1,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
ab127af363a15ae8,,,1,,1,,,,1,1,1,,,,,,,,,1,,,,,
ab201d102f8e72ed,,,,,,,,,,,,,,,,,,,,,,,,1,1
ab36831bb26ea781,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
ab752715a80c7e91,,,,,1,,1,,,,,,,,,1,1,,1,,,,,1,
ab64310619e40993,,,,,,,,,1,1,1,,,,,,,,,1,,1,,,
abb3701011761d7f,1,,,,1,,,,,,,,,,,,,,,,,,,,
abc1b2539b4bdaa7,,,,,,,1,,,,,,,,,,1,,,,,,,1,
abdda67adc2bc4fe,,1,,,1,,,,,1,,,,,,,,,1,,,,,,
abee26b0b63411dd,,1,1,,,1,,,,1,1,,,,,,,,,1,,,,1,1
abf48f1227b43fda,,,,,,,1,,,,,,,,,,,,,,,,,1,
ac01dd2cb8c92298,,,,,,,1,,1,1,1,,,,,,,,,1,,,,,
ac1e47a644d5c9db,,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1
ac3dca349be3d3b9,,,,1,1,,,,,1,1,,,,,,1,,1,,,,1,,
ac87c4785729c040,,,,,1,,,,,1,,,,,,1,1,,1,,,,1,,
ac300b935da1dc72,,,,,,,,,,,,,,,,,1,,,,,,,,
ac573e48e3b38c0d,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
acac14fe2f0cd83e,,,,,,,,,,,1,,,,,,1,,,,,,,,
acc02af433d45f3e,,,,,,,,,,,,,,,,,1,,,,,,,,
acd5ca8a19a621f0,,,,,,1,,,,1,1,,,,,,,,,,1,,,1,1
ace2ac95d203f172,,,1,,,,,,,1,,,,,,,,,,,,1,,,
acfb77876b46adee,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
ad2c5091d7e06991,,,,,1,,,,,,,,,,,1,1,,1,,,,,,
ad5a29e547ad8c7e,,,,,,1,,,,,,,,,,,,,,,,,,1,1
ad5de441bb2a0b9e,,1,1,,,,,,1,,,,,,,,1,,,,,1,,,
ad8b60a80ed441f6,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
ad9d3d0b5006aab2,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
ad39b771ffde153f,,,,,,,1,,,,,,,,,1,,,,,,,,1,
ad591e9a0fca85ab,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
ad5460efd0ab423f,,,,,,,,,,,,,,,,,,,,,,,,,
ad7093bf507f4b98,,,,,1,1,,,,,,,,,,,1,,1,,1,,,1,1
ad8950ff3716e6fc,,,,,,,,,,,,,,,,,,,,,,,,,
ad28241c3c820322,,,,,,,,,,,1,,,,,,1,,,,,,,,
ad60426d106799ec,,,,1,1,1,,,,,,,,,,1,1,,1,,,,1,1,1
ad81166a817acf75,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
ad666744ef5d268c,1,,,,1,1,,,,1,,,,,,,1,,1,,1,,,1,1
ada5076a802117da,,,,,,,1,,,1,1,,,,,,,,,1,1,,,,
add4a414399a8900,,,,,,,,,,,,,,,,,1,,,,,,,,
ade492167a2cc6ca,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
ae0deebd372a0619,1,,,1,,1,1,,,,,,,,,,1,,,,,,,1,1
ae4fac454671a93f,,,,,1,,,,,1,1,,,,,,,,,1,1,,,,
ae6c666b016d8d4d,,,,,,,,,,,,,,,,,1,,,,,,,,
ae37c5891fc21f92,,,,,1,1,1,,,,,,,,,,1,,1,,,,1,1,1
ae44daa87b89ca4c,,,,,,,,,,1,1,,,,,,,,,1,,,,,
ae987f41ff7d7121,,,,,1,1,1,,,,1,,,,,1,1,,1,,,,1,1,1
ae8884b9fe7e61ae,,,,,,,1,,,,,,,,,,,,,,,,,1,
aea5d5a4d2e2333b,,,,,,,1,,1,,1,,,,,,,,,1,,,,1,
aea7b4671c4dc1ea,,,,,,,,,,,,,,,,1,,,1,,,,1,,
aebbdd29f0521c29,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
aed32a5fa2096705,,,,,,,,,,,,,,,,,1,,1,,,,,,
aef1a42597adc655,,,,,,,,,,,,,,,,,1,,1,,,,,,
aef2f25ff160846f,,,,,1,,,,,,,,,1,,1,,,1,,,,,,
aef73236856e88e4,,,,,,1,1,,,1,,,,,,,1,,,,,,,1,1
af2c92f9c5688b31,,,,,,,,,,,,,,,,1,1,,,,,,1,,
af3b654b09075c44,,,1,,1,1,,,,1,,,,,,,,,,,,,,1,1
af04ae2350cc12b5,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
af4a81821813ea5d,,,,,1,1,,,,1,,,,,,,,,1,,,,,,
af5f7d90e72a82d7,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
af6e45d2e9a8b7a3,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
af61c620ab36145a,,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1
af259e0abcfba646,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
af994b6f89d74a67,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
af15263a292e2829,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
afa3a35ff07863d4,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
afa15f4126eec4f2,,,,,,,,,,,,,,,,,1,,,,,,,,
afb53bf693ab9062,,,,,,1,,,,,,,,,,,,,,,,,,1,1
afc1b05804e87ea0,,,,,,,,,,1,1,,,,,,,,,1,,,,,
afc72403bdcb2b20,,,,,,,1,,,,1,,,,,,1,,,,,,,,
afcb142d549dc017,1,,,,,1,,,,,,,,,,,,,,,,,,1,1
afddcf139ce18912,,,,,,,,,,,,,,,,,,,,,,,,,
afe738eb45ef5ca9,,,,,,,,,,1,,,,,,,1,,,,,,,,
afececf07e843cff,,,,,1,,,,,1,,,,,,,,,,,,,,,
afedff5653d3ed53,,,,,,1,,,,,,,,,,,,,,,,,,1,1
affbcdbe5dd2fb3a,,,1,,1,1,,,,1,,1,,,,,1,,,,,,,1,1
b00eb35f0623ff1e,,,,,,,1,,,,,,,,,,,,,,,,,1,
b0a45b013283121f,,,,,1,,,,,,,,,,,,1,,,,,,,,
b0a627cc3f707527,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
b0f0e0ca6512692a,,,,,,,,,,,,,,,,,,,,,,,,,
b1af3e5b0a5e893c,,,1,,1,1,,,,,,,,,,,1,,1,,,,,1,1
b1b743c450e971c7,,,,,,,,,,,1,,,,,1,,,1,,,,1,,
b1be9647c4d0fc7b,,1,,,,,,,1,1,1,,,,,,,,,1,,,,1,1
b1bedf0806476a57,,,,,1,,,,,,,,,,,,1,,1,,,,,,
b1d273b1b937377d,1,,,,1,,,,,1,,,,,,1,1,,1,,,,1,,
b1df28d8d87f34bf,,,,,,,,,,,1,,,,,,1,,,,,,,,
b1e94d0ab31fe178,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
b2a13e815f734ee5,1,,,,1,,,,,1,,,,1,,,1,,1,,,,,,
b2a801f1a9f6e15b,,,,,,,,,,,,,,1,,,,,1,,,,,,
b2af9a8915b1f01e,,,,,,,,,,,,,,,,,,,,,,,,,
b2be789477d48e97,,,,,,1,,,,,,,,,,,,,,,,,,1,1
b2cc92350f0ba030,,,,,,,,,,1,1,,,,,,,,,1,1,,,,
b2df35e975815240,,,,,1,,,,,1,1,,,1,,,,,,,,,,,
b2dfb9fc72f3ea37,,,,,1,,,,,1,,,,,,1,1,,1,,,,,,
b2ff8236fdb1390d,,,,,,,,,,,,,,,,,,,1,,,,,,
b3a476544ec571c1,,,,,,1,,,,1,1,,,,,,,,,,1,,,1,1
b3ac1afe012bf309,1,,,,,,1,,,,,,,,,1,1,,,,,,1,1,
b3bb5ce5707297c0,,,,,1,,,,,,,,,,,,1,,,,,,,,
b3cb95507ffe905c,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
b3e7dff6dc838386,1,,,,,,,,,,,,,,,,,,,,,,,,
b3e865dfb3b32da1,,,,,,,1,,,1,,,,,,,1,,,,,,,1,
b3f6276350ea04cc,,,,,,,,,,,,,,,,1,,,,,,,,,
b4a6d7b7f6c84023,,,,,,,,,,,,,,,,,1,,,,,,,,
b4a3537b3217a809,,,,,,,,,,,1,,,,,,,,,1,,,,,
b4af2b5cf0ebbd25,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
b4c80c6bef114e5b,,,,,,,,,,,,1,,,,,,,,,,,,,
b4e0a69683751d4d,,,,,1,,,,,,,,,,,,1,,,,,,,,
b5afb9056d922d76,,,,,1,,,,,1,,,,,,,,,,,,,,,1
b5b1622131d41971,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
b5c3d9def77f4f68,1,,,,1,1,,,,,,,,,,,1,,1,,1,,,1,1
b5c89db55b6c4d21,1,,,,,1,,,,,,,,,,1,1,,1,,,,,1,1
b5efaee3659f8ac6,,,,,,,1,,,,,,,,,1,1,,,,,,,,
b6a901fa89473ab9,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1
b6ab01e24cac855b,,,1,,,,,,,1,1,,,,,,,,,1,,,,,
b6c2ea3bbde4b601,,,,,1,,,,,,1,,,,,,1,,,,,,,,
b6ca026657ce4f5c,,,,,1,1,,,,,1,,,,,,1,,1,,1,,1,1,1
b6d9ea6669fd1543,1,,,,1,,,,,1,,,,,,,1,,,,1,,,,
b6eae8ade6cdf2c4,1,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
b07d8d8d394bda3b,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
b7b5072b98a4786b,,,,,,,,,,,,,,,,,1,,,,,,,,
b7ca61da43c7882a,,,,,,1,,,,1,,,,,,,,,,,1,,,1,1
b7e7fc7eeed5842e,,,,,,,,,,,,,,,,,,,,,,,,,
b7e9ddf7cf284740,,,,,,,,,,,,,,,,,1,,,,,,,,
b7f62f75c548ad6b,,,,,,,,,,1,1,,,,,,,,,,1,,,,1
b7f078b016257a22,,,1,,,,,,,1,,1,,,,,,,,,,,,,
b7f393dd7a84fadc,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,
b8a0fb549656e6dc,,,,,,1,,,,,,,,,,,1,,,,1,,1,1,1
b8affd3d201d3ff6,,,,,,,,,,,,,,,,,1,,,,,,,,
b8f630974ba874bb,1,,,,1,,,,,,,,,,,,,,,,,,,,
b09aa6788d59e1d2,,,,,1,,,,,1,1,,,,,,,,,1,,,,,
b9a35bafccd4c5db,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1
b9a94018290ec347,,,1,,,1,,,,,,,,,,,,,,,1,,,1,1
b9b242a2f6a636e8,,,,,1,,,,,1,,,,,,,1,,1,,,,1,,
b9bb618e49ee6ab1,,,1,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
b9e874c149e17be2,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
